rank,name,position,team,adp,high,low,stdev,bye,source
46,Trey McBride,TE,ARI,45.0,21,61,9.0,14,ffc
47,Ladd McConkey,WR,LAC,46.2,32,62,5.3,7,ffc
48,Brock Bowers,TE,LV,46.4,20,65,9.9,13,ffc
49,Drake Maye,QB,NE,46.5,30,61,7.3,11,ffc
50,Alec Pierce,WR,IND,47.3,37,62,4.9,13,ffc
51,Quinshon Judkins,RB,CLE,47.8,33,62,5.6,11,ffc
52,DJ Moore,WR,BUF,48.5,34,67,5.4,7,ffc
53,Lamar Jackson,QB,BAL,50.4,25,68,9.6,13,ffc
54,Bhayshul Tuten,RB,JAX,51.4,36,63,5.9,7,ffc
55,Jaylen Waddle,WR,DEN,51.8,34,70,6.7,10,ffc
56,Courtland Sutton,WR,DEN,54.2,40,73,7.0,10,ffc
57,Luther Burden III,WR,CHI,54.9,39,74,6.8,10,ffc
58,TreVeyon Henderson,RB,NE,57.1,40,70,6.3,11,ffc
59,Jadarian Price,RB,SEA,58.1,37,75,7.7,11,ffc
60,Mike Evans,WR,SF,58.3,42,73,5.9,8,ffc
61,Joe Burrow,QB,CIN,59.2,44,71,6.1,6,ffc
62,Marvin Harrison Jr.,WR,ARI,62.1,45,76,6.4,14,ffc
63,DK Metcalf,WR,PIT,63.6,46,77,6.5,9,ffc
64,David Montgomery,RB,HOU,64.5,46,80,6.9,8,ffc
65,Christian Watson,WR,GB,65.1,49,80,6.1,11,ffc
66,Rico Dowdle,RB,PIT,65.7,49,83,6.4,9,ffc
67,Tony Pollard,RB,TEN,65.8,49,81,6.3,9,ffc
68,Jayden Daniels,QB,WAS,66.8,54,87,7.1,7,ffc
69,Dak Prescott,QB,DAL,67.3,51,79,6.3,14,ffc
70,Colston Loveland,TE,CHI,68.1,48,83,7.6,10,ffc
71,Parker Washington,WR,JAX,69.1,53,84,6.2,7,ffc
72,Brian Thomas Jr.,WR,JAX,70.4,52,92,7.6,7,ffc
73,Brock Purdy,QB,SF,70.6,54,87,10.1,8,ffc
74,Tyler Warren,TE,IND,72.0,40,93,12.2,13,ffc
75,Rhamondre Stevenson,RB,NE,73.5,59,85,5.6,11,ffc
76,Jalen Hurts,QB,PHI,74.5,53,97,8.2,10,ffc
77,Carnell Tate,WR,TEN,74.7,57,91,7.3,9,ffc
78,Jakobi Meyers,WR,JAX,76.3,62,91,5.3,7,ffc
79,Jaylen Warren,RB,PIT,78.3,65,91,6.7,9,ffc
80,Wan'Dale Robinson,WR,TEN,78.3,63,92,5.7,9,ffc
81,Chuba Hubbard,RB,CAR,78.4,58,94,7.5,5,ffc
82,Michael Pittman Jr.,WR,PIT,79.2,61,95,7.4,9,ffc
83,Quentin Johnston,WR,LAC,80.4,62,93,7.0,7,ffc
84,Jordyn Tyson,WR,NO,81.2,63,99,7.4,8,ffc
85,Matthew Stafford,QB,LAR,81.6,59,107,10.7,11,ffc
86,Kyle Pitts Sr.,TE,ATL,82.6,62,101,7.7,11,ffc
87,J.K. Dobbins,RB,DEN,84.7,63,102,8.0,10,ffc
88,Harold Fannin Jr.,TE,CLE,85.9,64,103,8.4,11,ffc
89,Deebo Samuel Sr.,WR,SF,86.9,64,104,8.5,8,ffc
90,Trevor Lawrence,QB,JAX,88.6,62,120,12.7,7,ffc
91,Michael Wilson,WR,ARI,88.7,64,115,9.4,14,ffc
92,Stefon Diggs,WR,WAS,89.4,59,140,11.3,7,ffc
93,RJ Harvey,RB,DEN,89.9,68,112,9.6,10,ffc
94,Jordan Addison,WR,MIN,92.3,68,110,9.1,6,ffc
95,Jayden Reed,WR,GB,92.7,67,115,9.8,11,ffc
96,Sam LaPorta,TE,DET,93.3,68,124,10.3,6,ffc
97,Denver Defense,DEF,DEN,93.6,71,117,10.1,10,ffc
98,Jaxson Dart,QB,NYG,93.8,68,123,12.9,8,ffc
99,Aaron Jones Sr.,RB,MIN,94.4,69,112,9.7,6,ffc
100,Chris Godwin Jr.,WR,TB,94.8,70,119,9.5,10,ffc
101,Patrick Mahomes,QB,KC,97.9,65,122,12.6,5,ffc
102,Kenny Gainwell,RB,TB,98.6,74,120,9.7,10,ffc
103,Josh Downs,WR,IND,100.0,78,118,8.3,13,ffc
104,Kyle Monangai,RB,CHI,100.1,71,122,10.9,10,ffc
105,Makai Lemon,WR,PHI,100.8,79,117,9.5,10,ffc
106,Seattle Defense,DEF,SEA,101.3,83,115,7.8,11,ffc
107,Xavier Worthy,WR,KC,101.3,77,120,9.2,5,ffc
108,Dallas Goedert,TE,PHI,103.4,83,145,18.6,10,ffc
109,Khalil Shakir,WR,BUF,104.4,84,124,8.2,7,ffc
110,Justin Herbert,QB,LAC,105.5,70,131,13.5,7,ffc
111,Tucker Kraft,TE,GB,106.0,57,155,18.6,11,ffc
112,Rachaad White,RB,WAS,106.1,76,141,12.5,7,ffc
113,Caleb Williams,QB,CHI,107.0,67,135,15.3,10,ffc
114,Jared Goff,QB,DET,108.8,75,136,13.6,6,ffc
115,Ricky Pearsall,WR,SF,109.4,95,120,7.2,8,ffc
116,Romeo Doubs,WR,NE,109.6,87,140,8.7,11,ffc
117,Jacory Croskey-Merritt,RB,WAS,109.9,71,145,14.7,7,ffc
118,Houston Defense,DEF,HOU,110.8,84,131,10.1,8,ffc
119,Rashid Shaheed,WR,SEA,112.4,91,125,8.1,11,ffc
120,Jonathon Brooks,RB,CAR,114.1,71,147,17.2,5,ffc
121,Matthew Golden,WR,GB,117.7,93,145,9.5,11,ffc
122,George Kittle,TE,SF,119.1,83,169,20.7,8,ffc
123,Jordan Mason,RB,MIN,120.1,80,150,15.1,6,ffc
124,Detroit Defense,DEF,DET,120.1,105,128,7.5,6,ffc
125,Blake Corum,RB,LAR,120.2,80,149,15.4,11,ffc
126,Minnesota Defense,DEF,MIN,120.2,107,127,5.7,6,ffc
127,Bo Nix,QB,DEN,120.6,83,145,14.2,10,ffc
128,John Metchie III,WR,CAR,121.9,111,150,8.3,5,ffc
129,Travis Kelce,TE,KC,125.1,88,155,15.4,5,ffc
130,Calvin Ridley,WR,TEN,126.1,96,148,11.3,9,ffc
131,KC Concepcion,WR,CLE,127.3,96,150,11.8,11,ffc
132,Theo Wease Jr.,WR,MIA,127.6,100,147,13.1,6,ffc
133,Jalen Coker,WR,CAR,128.2,104,150,9.6,5,ffc
134,Baker Mayfield,QB,TB,131.2,105,148,10.3,10,ffc
135,Ka'imi Fairbairn,PK,HOU,132.0,81,161,24.9,8,ffc
136,Jayden Higgins,WR,HOU,132.3,104,150,10.5,8,ffc
137,Brandon Aubrey,PK,DAL,132.3,74,187,22.3,14,ffc
138,New England Defense,DEF,NE,132.6,103,171,12.5,11,ffc
139,Jason Myers,PK,SEA,133.0,90,185,19.7,11,ffc
140,Jerry Jeudy,WR,CLE,133.1,115,150,8.2,11,ffc
141,LA Rams Defense,DEF,LAR,133.2,85,178,18.4,11,ffc
142,Rashod Bateman,WR,BAL,133.4,99,156,16.5,13,ffc
143,Zach Charbonnet,RB,SEA,135.2,75,173,23.1,11,ffc
144,Mark Andrews,TE,BAL,135.5,97,178,20.6,13,ffc
145,Tre Tucker,WR,LV,135.7,125,148,6.4,13,ffc
146,Isaiah Likely,TE,NYG,135.9,99,178,20.2,8,ffc
147,Tyler Shough,QB,NO,136.4,104,171,12.5,8,ffc
148,Tank Dell,WR,HOU,139.0,110,157,11.1,8,ffc
149,Jalen McMillan,WR,TB,140.1,111,169,12.1,10,ffc
150,Harrison Mevis,PK,LAR,141.1,116,163,14.3,11,ffc
151,Jalen Nailor,WR,LV,142.3,115,166,13.5,13,ffc
152,Alvin Kamara,RB,NO,143.2,92,175,19.4,8,ffc
153,Isiah Pacheco,RB,DET,143.5,95,176,19.5,6,ffc
154,Cameron Dicker,PK,LAC,144.0,106,186,19.6,7,ffc
155,Jake Bates,PK,DET,144.6,114,166,15.2,6,ffc
156,Tyjae Spears,RB,TEN,145.1,116,166,14.9,9,ffc
157,Woody Marks,RB,HOU,145.2,98,174,18.2,8,ffc
158,Jauan Jennings,WR,MIN,145.3,118,180,13.0,6,ffc
159,Philadelphia Defense,DEF,PHI,146.3,125,174,13.5,10,ffc
160,Sam Darnold,QB,SEA,146.4,132,169,9.7,11,ffc
161,LA Chargers Defense,DEF,LAC,147.1,111,178,15.5,7,ffc
162,Kyler Murray,QB,MIN,147.7,102,178,17.4,6,ffc
163,Jake Ferguson,TE,DAL,149.1,102,194,18.7,14,ffc
164,Jordan Love,QB,GB,149.6,112,178,16.8,11,ffc
165,Kimani Vidal,RB,LAC,150.2,93,201,37.9,7,ffc
166,De'Zhaun Stribling,WR,SF,150.3,109,179,15.8,8,ffc
167,Denzel Boston,WR,CLE,150.6,117,178,15.7,11,ffc
168,Daniel Jones,QB,IND,151.6,131,180,14.8,13,ffc
169,Keaton Mitchell,RB,LAC,151.6,117,209,29.8,7,ffc
170,Tyler Allgeier,RB,ARI,152.6,85,208,32.8,14,ffc
171,Dalton Kincaid,TE,BUF,152.6,110,180,19.2,7,ffc
172,Cairo Santos,PK,CHI,152.7,136,179,14.9,10,ffc
173,Tyler Loop,PK,BAL,153.4,119,177,15.3,13,ffc
174,Eddy Piñeiro,PK,SF,153.6,115,180,17.2,8,ffc
175,Chase McLaughlin,PK,TB,153.8,120,180,17.5,10,ffc
176,Juwan Johnson,TE,NO,153.8,135,204,26.6,8,ffc
177,Tank Bigsby,RB,PHI,154.6,61,196,37.7,10,ffc
178,Cooper Kupp,WR,SEA,154.7,103,178,20.0,11,ffc
179,Brian Robinson,RB,ATL,154.8,121,203,34.6,11,ffc
180,Nick Folk,PK,ATL,154.9,137,167,12.4,11,ffc
181,Antonio Williams,WR,WAS,155.2,130,176,13.0,7,ffc
182,Pittsburgh Defense,DEF,PIT,155.4,131,179,13.9,9,ffc
183,Chris Rodriguez Jr.,RB,JAX,156.7,117,198,22.3,7,ffc
184,Malik Willis,QB,MIA,157.6,129,179,14.9,6,ffc
185,Travis Hunter,WR,JAX,158.7,123,178,14.0,7,ffc
186,Will Reichard,PK,MIN,158.9,122,205,21.3,6,ffc
187,Malik Washington,WR,MIA,159.1,116,204,23.8,6,ffc
188,Brenton Strange,TE,JAX,159.2,115,208,25.9,7,ffc
189,Tyrone Tracy Jr.,RB,NYG,160.0,111,180,18.6,8,ffc
190,Tennessee Defense,DEF,TEN,160.5,141,177,10.1,9,ffc
191,Adonai Mitchell,WR,NYJ,161.1,135,178,12.0,13,ffc
192,Omar Cooper Jr.,WR,NYJ,161.1,136,180,14.0,13,ffc
193,Ja'Kobi Lane,WR,BAL,161.2,152,174,8.2,13,ffc
194,Buffalo Defense,DEF,BUF,162.6,135,200,18.1,7,ffc
195,Kayshon Boutte,WR,NE,163.4,120,197,24.7,11,ffc
196,Harrison Butker,PK,KC,165.1,140,205,17.5,5,ffc
197,Atlanta Defense,DEF,ATL,165.2,135,180,11.7,11,ffc
198,Cam Little,PK,JAX,165.5,136,203,16.7,7,ffc
199,Hunter Henry,TE,NE,167.1,123,198,24.4,11,ffc
200,Baltimore Defense,DEF,BAL,168.4,148,206,13.4,13,ffc
201,New Orleans Defense,DEF,NO,168.7,139,199,12.8,8,ffc
202,Chris Boswell,PK,PIT,169.4,159,179,8.0,9,ffc
203,Wil Lutz,PK,DEN,170.0,142,206,14.9,10,ffc
204,Evan McPherson,PK,CIN,171.1,148,207,13.7,6,ffc
205,Justice Hill,RB,BAL,175.6,171,177,2.6,13,ffc
206,C.J. Stroud,QB,HOU,176.3,166,182,4.8,8,ffc
207,Cam Ward,QB,TEN,181.7,146,210,23.9,9,ffc
208,Cleveland Defense,DEF,CLE,189.1,172,209,13.9,11,ffc
1,Jahmyr Gibbs,RB,DET,1.33,1,2,0.47,6,fantasypros
2,Bijan Robinson,RB,ATL,1.67,1,2,0.47,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jaxon Smith-Njigba,WR,SEA,6.33,6,7,0.47,11,fantasypros
7,Jonathan Taylor,RB,IND,6.67,6,7,0.47,13,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,8,8,0.00,6,fantasypros
9,James Cook III,RB,BUF,9.33,9,10,0.47,7,fantasypros
10,Justin Jefferson,WR,MIN,11.0,11,11,0.00,6,fantasypros
