rank,name,position,team,adp,high,low,stdev,bye,source
48,Bucky Irving,RB,TB,45.9,32,64,5.7,10,ffc
49,Drake Maye,QB,NE,46.1,29,61,7.6,11,ffc
50,DJ Moore,WR,BUF,48.8,34,65,5.5,7,ffc
51,Jaylen Waddle,WR,DEN,49.6,34,70,7.2,10,ffc
52,Quinshon Judkins,RB,CLE,50.0,35,62,6.0,11,ffc
53,Bhayshul Tuten,RB,JAX,52.3,38,65,5.4,7,ffc
54,Lamar Jackson,QB,BAL,52.6,28,67,9.2,13,ffc
55,Alec Pierce,WR,IND,52.8,41,65,5.4,13,ffc
56,Mike Evans,WR,SF,55.7,38,73,6.6,8,ffc
57,Joe Burrow,QB,CIN,57.1,38,71,7.3,6,ffc
58,Luther Burden III,WR,CHI,57.3,41,76,7.1,10,ffc
59,TreVeyon Henderson,RB,NE,58.0,44,70,5.3,11,ffc
60,Courtland Sutton,WR,DEN,58.3,40,72,7.7,10,ffc
61,David Montgomery,RB,HOU,61.1,40,80,7.9,8,ffc
62,Christian Watson,WR,GB,61.6,43,80,7.1,11,ffc
63,Marvin Harrison Jr.,WR,ARI,62.6,45,80,7.1,14,ffc
64,DK Metcalf,WR,PIT,62.9,45,80,7.4,9,ffc
65,Colston Loveland,TE,CHI,63.9,41,83,8.6,10,ffc
66,Tony Pollard,RB,TEN,66.9,49,82,6.8,9,ffc
67,Dak Prescott,QB,DAL,67.1,49,89,6.9,14,ffc
68,Parker Washington,WR,JAX,67.1,49,84,6.7,7,ffc
69,Brian Thomas Jr.,WR,JAX,69.7,50,87,7.3,7,ffc
70,Tyler Warren,TE,IND,70.6,42,90,10.9,13,ffc
71,Rico Dowdle,RB,PIT,70.7,51,93,9.0,9,ffc
72,Rhamondre Stevenson,RB,NE,71.0,55,85,6.4,11,ffc
73,Jayden Daniels,QB,WAS,71.9,55,108,9.8,7,ffc
74,Jadarian Price,RB,SEA,72.0,36,105,13.7,11,ffc
75,Carnell Tate,WR,TEN,74.8,56,89,7.0,9,ffc
76,Jaylen Warren,RB,PIT,74.8,60,91,8.4,9,ffc
77,Jalen Hurts,QB,PHI,75.7,51,103,9.8,10,ffc
78,Chuba Hubbard,RB,CAR,75.9,58,94,7.7,5,ffc
79,Matthew Stafford,QB,LAR,75.9,48,107,10.5,11,ffc
80,Michael Pittman Jr.,WR,PIT,81.2,63,99,6.7,9,ffc
81,Brock Purdy,QB,SF,81.3,54,117,14.0,8,ffc
82,Jakobi Meyers,WR,JAX,81.4,60,101,8.1,7,ffc
83,Kyle Pitts Sr.,TE,ATL,81.8,61,94,7.8,11,ffc
84,Quentin Johnston,WR,LAC,82.2,61,101,7.8,7,ffc
85,Michael Wilson,WR,ARI,82.5,55,115,10.6,14,ffc
86,Harold Fannin Jr.,TE,CLE,83.9,61,103,8.7,11,ffc
87,Wan'Dale Robinson,WR,TEN,84.1,63,111,10.2,9,ffc
88,Chris Godwin Jr.,WR,TB,87.0,54,113,12.4,10,ffc
89,Jordyn Tyson,WR,NO,87.5,63,113,10.5,8,ffc
90,J.K. Dobbins,RB,DEN,87.8,63,122,9.4,10,ffc
91,RJ Harvey,RB,DEN,88.1,66,120,11.3,10,ffc
92,Denver Defense,DEF,DEN,90.1,71,116,9.7,10,ffc
93,Trevor Lawrence,QB,JAX,90.2,57,126,12.6,7,ffc
94,Jayden Reed,WR,GB,90.4,68,112,8.5,11,ffc
95,Jordan Addison,WR,MIN,91.1,63,112,10.6,6,ffc
96,Sam LaPorta,TE,DET,92.3,60,148,12.3,6,ffc
97,Deebo Samuel Sr.,WR,SF,94.1,57,123,14.0,8,ffc
98,Josh Downs,WR,IND,94.2,66,116,10.7,13,ffc
99,Stefon Diggs,WR,WAS,94.9,64,124,11.5,7,ffc
100,Aaron Jones Sr.,RB,MIN,96.9,64,125,12.4,6,ffc
101,Seattle Defense,DEF,SEA,97.3,73,116,11.0,11,ffc
102,Kenny Gainwell,RB,TB,99.0,76,133,11.5,10,ffc
103,Patrick Mahomes,QB,KC,99.5,68,122,11.9,5,ffc
104,Tucker Kraft,TE,GB,99.8,52,150,18.3,11,ffc
105,Caleb Williams,QB,CHI,100.8,55,133,17.6,10,ffc
106,Xavier Worthy,WR,KC,101.0,76,120,9.3,5,ffc
107,Makai Lemon,WR,PHI,103.0,79,120,8.8,10,ffc
108,Khalil Shakir,WR,BUF,103.7,81,117,8.7,7,ffc
109,Justin Herbert,QB,LAC,104.7,68,133,14.0,7,ffc
110,Jaxson Dart,QB,NYG,104.9,68,140,18.5,8,ffc
111,Kyle Monangai,RB,CHI,105.1,66,146,14.8,10,ffc
112,Houston Defense,DEF,HOU,106.2,76,129,11.4,8,ffc
113,Rachaad White,RB,WAS,107.1,78,141,12.8,7,ffc
114,Jacory Croskey-Merritt,RB,WAS,108.0,70,139,14.4,7,ffc
115,Jared Goff,QB,DET,108.3,75,134,12.5,6,ffc
116,Romeo Doubs,WR,NE,109.0,86,140,8.7,11,ffc
117,Jonathon Brooks,RB,CAR,111.3,71,147,17.5,5,ffc
118,Dallas Goedert,TE,PHI,111.9,77,146,18.8,10,ffc
119,Ricky Pearsall,WR,SF,112.0,103,120,4.5,8,ffc
120,Matthew Golden,WR,GB,115.3,92,145,9.2,11,ffc
121,Jordan Mason,RB,MIN,116.4,73,150,16.7,6,ffc
122,Rashid Shaheed,WR,SEA,117.6,91,138,9.9,11,ffc
123,Bo Nix,QB,DEN,118.5,81,139,14.3,10,ffc
124,George Kittle,TE,SF,118.8,83,163,17.3,8,ffc
125,Minnesota Defense,DEF,MIN,119.1,105,133,7.1,6,ffc
126,Blake Corum,RB,LAR,120.8,80,147,15.6,11,ffc
127,Jalen Coker,WR,CAR,120.9,93,148,10.6,5,ffc
128,John Metchie III,WR,CAR,122.8,114,141,6.5,5,ffc
129,Detroit Defense,DEF,DET,125.9,105,142,8.6,6,ffc
130,LA Rams Defense,DEF,LAR,126.5,72,178,20.7,11,ffc
131,KC Concepcion,WR,CLE,126.7,98,149,10.7,11,ffc
132,Travis Kelce,TE,KC,126.7,85,164,16.4,5,ffc
133,Jayden Higgins,WR,HOU,128.6,97,149,11.8,8,ffc
134,New England Defense,DEF,NE,129.3,103,179,18.1,11,ffc
135,Brandon Aubrey,PK,DAL,130.0,72,187,22.2,14,ffc
136,Ka'imi Fairbairn,PK,HOU,130.3,81,161,25.7,8,ffc
137,Calvin Ridley,WR,TEN,131.7,99,148,12.3,9,ffc
138,Harrison Mevis,PK,LAR,132.0,110,161,17.6,11,ffc
139,Theo Wease Jr.,WR,MIA,132.8,100,171,14.1,6,ffc
140,Baker Mayfield,QB,TB,133.4,105,150,10.8,10,ffc
141,Jason Myers,PK,SEA,134.0,90,170,19.7,11,ffc
142,Rashod Bateman,WR,BAL,134.3,89,156,17.3,13,ffc
143,Jerry Jeudy,WR,CLE,134.8,109,150,9.8,11,ffc
144,Zach Charbonnet,RB,SEA,134.8,81,171,20.6,11,ffc
145,Tre Tucker,WR,LV,136.0,119,149,6.4,13,ffc
146,Tyler Shough,QB,NO,136.0,111,171,11.4,8,ffc
147,Philadelphia Defense,DEF,PHI,136.0,97,174,16.8,10,ffc
148,Isaiah Likely,TE,NYG,136.5,96,178,20.4,8,ffc
149,Jalen McMillan,WR,TB,136.5,111,169,12.9,10,ffc
150,Mark Andrews,TE,BAL,137.4,89,174,21.2,13,ffc
151,Dalton Kincaid,TE,BUF,141.8,81,177,23.5,7,ffc
152,Jalen Nailor,WR,LV,142.3,105,173,14.3,13,ffc
153,Sam Darnold,QB,SEA,142.8,121,159,9.7,11,ffc
154,LA Chargers Defense,DEF,LAC,143.4,104,180,15.0,7,ffc
155,Isiah Pacheco,RB,DET,144.1,95,200,23.7,6,ffc
156,Cameron Dicker,PK,LAC,144.5,106,186,18.1,7,ffc
157,Kyler Murray,QB,MIN,144.5,97,178,18.1,6,ffc
158,Woody Marks,RB,HOU,144.9,100,175,16.9,8,ffc
159,Jauan Jennings,WR,MIN,145.4,121,180,12.7,6,ffc
160,Alvin Kamara,RB,NO,145.5,94,176,19.5,8,ffc
161,Tyjae Spears,RB,TEN,146.1,116,171,15.2,9,ffc
162,Jake Bates,PK,DET,146.4,114,188,17.5,6,ffc
163,Keaton Mitchell,RB,LAC,146.4,108,209,31.2,7,ffc
164,Jake Ferguson,TE,DAL,146.6,99,194,18.1,14,ffc
165,De'Zhaun Stribling,WR,SF,147.1,98,178,18.8,8,ffc
166,Denzel Boston,WR,CLE,147.2,99,179,18.4,11,ffc
167,Tank Dell,WR,HOU,148.3,108,178,15.1,8,ffc
168,Pittsburgh Defense,DEF,PIT,148.6,123,180,14.4,9,ffc
169,Jordan Love,QB,GB,148.9,112,178,15.9,11,ffc
170,Jonah Coleman,RB,DEN,150.4,116,166,17.7,10,ffc
171,Jacksonville Defense,DEF,JAX,150.7,116,181,16.4,7,ffc
172,Kimani Vidal,RB,LAC,151.0,93,201,42.3,7,ffc
173,Hunter Henry,TE,NE,151.5,102,198,26.1,11,ffc
174,Malik Washington,WR,MIA,151.9,116,204,20.4,6,ffc
175,James Conner,RB,ARI,152.7,135,178,16.0,14,ffc
176,Will Reichard,PK,MIN,153.2,118,180,17.9,6,ffc
177,Tyler Loop,PK,BAL,154.2,116,177,15.1,13,ffc
178,Cooper Kupp,WR,SEA,154.6,101,180,20.3,11,ffc
179,Tyrone Tracy Jr.,RB,NYG,155.5,105,178,19.2,8,ffc
180,Nick Folk,PK,ATL,156.2,137,176,13.6,11,ffc
181,Cairo Santos,PK,CHI,157.4,140,179,16.1,10,ffc
182,Brian Robinson,RB,ATL,157.5,121,203,37.4,11,ffc
183,Tyler Allgeier,RB,ARI,157.9,85,208,28.7,14,ffc
184,Chris Rodriguez Jr.,RB,JAX,157.9,112,198,17.5,7,ffc
185,Travis Hunter,WR,JAX,158.0,117,177,15.5,7,ffc
186,Chase McLaughlin,PK,TB,158.4,120,178,16.9,10,ffc
187,Eddy Piñeiro,PK,SF,158.5,115,180,17.9,8,ffc
188,Antonio Williams,WR,WAS,159.6,137,184,15.0,7,ffc
189,T.J. Hockenson,TE,MIN,159.7,144,195,19.1,6,ffc
190,Adonai Mitchell,WR,NYJ,159.9,133,178,12.7,13,ffc
191,Ryan Flournoy,WR,DAL,160.3,140,178,14.3,14,ffc
192,Brenton Strange,TE,JAX,160.9,115,190,20.5,7,ffc
193,Buffalo Defense,DEF,BUF,160.9,116,200,17.1,7,ffc
194,Malik Willis,QB,MIA,161.0,132,191,13.4,6,ffc
195,Cam Little,PK,JAX,161.8,128,203,18.3,7,ffc
196,Daniel Jones,QB,IND,161.8,130,179,17.7,13,ffc
197,Tank Bigsby,RB,PHI,162.1,79,201,31.6,10,ffc
198,Juwan Johnson,TE,NO,162.3,135,204,26.6,8,ffc
199,Ja'Kobi Lane,WR,BAL,162.7,113,180,19.0,13,ffc
200,Isaac TeSlaa,WR,DET,163.0,149,195,18.3,6,ffc
201,Baltimore Defense,DEF,BAL,163.6,127,206,14.7,13,ffc
202,Omar Cooper Jr.,WR,NYJ,163.7,141,180,11.3,13,ffc
203,Jordan James,RB,SF,163.9,150,174,9.5,8,ffc
204,Harrison Butker,PK,KC,164.3,141,204,15.7,5,ffc
205,Mike Washington Jr.,RB,LV,165.9,130,207,24.0,13,ffc
206,Kaelon Black,RB,SF,166.1,148,172,9.0,8,ffc
207,Tennessee Defense,DEF,TEN,166.5,145,187,12.0,9,ffc
208,Kenyon Sadiq,TE,NYJ,166.8,136,180,18.2,13,ffc
209,Pat Bryant,WR,DEN,167.3,130,196,21.5,10,ffc
210,Atlanta Defense,DEF,ATL,167.6,135,188,12.4,11,ffc
211,Kayshon Boutte,WR,NE,167.8,121,197,18.0,11,ffc
212,Evan McPherson,PK,CIN,167.9,140,207,16.7,6,ffc
213,Chig Okonkwo,TE,WAS,168.2,152,183,11.8,7,ffc
214,Chris Boswell,PK,PIT,168.6,145,178,10.4,9,ffc
215,C.J. Stroud,QB,HOU,168.7,143,180,11.9,8,ffc
216,Wil Lutz,PK,DEN,168.9,141,197,15.0,10,ffc
217,Dylan Sampson,RB,CLE,172.1,135,198,26.6,11,ffc
218,New Orleans Defense,DEF,NO,174.9,139,210,15.3,8,ffc
219,Andy Borregales,PK,NE,177.2,143,210,26.9,11,ffc
220,Cleveland Defense,DEF,CLE,179.9,142,209,14.6,11,ffc
221,Cam Ward,QB,TEN,180.7,155,207,20.7,9,ffc
222,NY Giants Defense,DEF,NYG,182.0,157,209,23.7,8,ffc
223,Miami Defense,DEF,MIA,190.4,169,209,15.0,6,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jaxon Smith-Njigba,WR,SEA,6.0,6,6,0.00,11,fantasypros
7,Jonathan Taylor,RB,IND,7.0,7,7,0.00,13,fantasypros
8,Amon-Ra St. Brown,WR,DET,8.0,8,8,0.00,6,fantasypros
9,James Cook III,RB,BUF,9.33,9,10,0.47,7,fantasypros
10,Justin Jefferson,WR,MIN,11.0,11,11,0.00,6,fantasypros
