rank,name,position,team,adp,high,low,stdev,bye,source
48,Bucky Irving,RB,TB,46.7,32,64,5.8,10,ffc
49,Drake Maye,QB,NE,47.5,29,62,8.5,11,ffc
50,Jaylen Waddle,WR,DEN,48.4,34,70,7.0,10,ffc
51,DJ Moore,WR,BUF,49.4,34,67,5.6,7,ffc
52,Quinshon Judkins,RB,CLE,51.2,35,62,6.0,11,ffc
53,Bhayshul Tuten,RB,JAX,52.6,38,65,5.5,7,ffc
54,Alec Pierce,WR,IND,53.8,41,65,5.0,13,ffc
55,Lamar Jackson,QB,BAL,53.9,29,67,9.2,13,ffc
56,Mike Evans,WR,SF,54.8,37,73,6.7,8,ffc
57,Joe Burrow,QB,CIN,55.8,32,70,8.9,6,ffc
58,TreVeyon Henderson,RB,NE,57.9,44,70,5.2,11,ffc
59,Luther Burden III,WR,CHI,58.3,41,78,6.9,10,ffc
60,Courtland Sutton,WR,DEN,59.3,41,72,7.0,10,ffc
61,David Montgomery,RB,HOU,59.4,39,80,7.5,8,ffc
62,Christian Watson,WR,GB,59.9,42,78,7.0,11,ffc
63,Colston Loveland,TE,CHI,61.6,39,82,8.6,10,ffc
64,Marvin Harrison Jr.,WR,ARI,62.1,44,80,6.9,14,ffc
65,DK Metcalf,WR,PIT,62.8,45,80,7.2,9,ffc
66,Dak Prescott,QB,DAL,66.1,44,89,8.3,14,ffc
67,Parker Washington,WR,JAX,66.5,48,84,7.0,7,ffc
68,Tony Pollard,RB,TEN,66.7,49,82,6.8,9,ffc
69,Brian Thomas Jr.,WR,JAX,69.9,50,87,7.6,7,ffc
70,Tyler Warren,TE,IND,70.0,43,89,10.2,13,ffc
71,Rhamondre Stevenson,RB,NE,70.8,55,86,6.4,11,ffc
72,Jaylen Warren,RB,PIT,72.5,60,91,8.5,9,ffc
73,Jayden Daniels,QB,WAS,72.7,55,109,10.3,7,ffc
74,Rico Dowdle,RB,PIT,74.1,51,97,9.7,9,ffc
75,Carnell Tate,WR,TEN,74.4,55,89,7.2,9,ffc
76,Jadarian Price,RB,SEA,75.0,41,105,12.8,11,ffc
77,Matthew Stafford,QB,LAR,75.2,47,107,10.8,11,ffc
78,Chuba Hubbard,RB,CAR,75.7,58,94,7.3,5,ffc
79,Jalen Hurts,QB,PHI,76.2,50,111,10.3,10,ffc
80,Michael Wilson,WR,ARI,79.1,52,104,10.2,14,ffc
81,Michael Pittman Jr.,WR,PIT,80.8,62,99,7.0,9,ffc
82,Kyle Pitts Sr.,TE,ATL,82.4,71,94,6.8,11,ffc
83,Harold Fannin Jr.,TE,CLE,82.9,63,103,7.6,11,ffc
84,Quentin Johnston,WR,LAC,83.0,62,101,7.9,7,ffc
85,Chris Godwin Jr.,WR,TB,84.1,54,113,11.7,10,ffc
86,Brock Purdy,QB,SF,84.2,57,117,12.2,8,ffc
87,Jakobi Meyers,WR,JAX,85.2,61,101,9.0,7,ffc
88,Wan'Dale Robinson,WR,TEN,86.6,63,111,10.5,9,ffc
89,RJ Harvey,RB,DEN,87.8,66,120,11.5,10,ffc
90,Denver Defense,DEF,DEN,89.0,67,116,9.8,10,ffc
91,Jordyn Tyson,WR,NO,89.4,63,113,10.4,8,ffc
92,J.K. Dobbins,RB,DEN,89.4,69,122,9.6,10,ffc
93,Jayden Reed,WR,GB,89.8,73,112,7.7,11,ffc
94,Sam LaPorta,TE,DET,90.9,58,148,12.5,6,ffc
95,Jordan Addison,WR,MIN,91.2,64,112,10.3,6,ffc
96,Josh Downs,WR,IND,91.2,62,115,11.1,13,ffc
97,Trevor Lawrence,QB,JAX,91.3,58,126,12.8,7,ffc
98,Stefon Diggs,WR,WAS,96.0,64,124,12.1,7,ffc
99,Seattle Defense,DEF,SEA,97.0,73,116,11.8,11,ffc
100,Caleb Williams,QB,CHI,97.2,54,132,17.4,10,ffc
101,Deebo Samuel Sr.,WR,SF,97.3,59,123,14.5,8,ffc
102,Tucker Kraft,TE,GB,97.5,50,150,18.2,11,ffc
103,Patrick Mahomes,QB,KC,97.8,65,122,12.7,5,ffc
104,Aaron Jones Sr.,RB,MIN,98.2,64,125,13.0,6,ffc
105,Kenny Gainwell,RB,TB,100.2,74,133,12.0,10,ffc
106,Xavier Worthy,WR,KC,100.8,76,117,9.2,5,ffc
107,Makai Lemon,WR,PHI,103.3,81,120,8.5,10,ffc
108,Houston Defense,DEF,HOU,103.9,75,129,11.0,8,ffc
109,Khalil Shakir,WR,BUF,104.0,81,117,8.5,7,ffc
110,Justin Herbert,QB,LAC,105.5,69,133,14.0,7,ffc
111,Jared Goff,QB,DET,107.1,75,134,13.2,6,ffc
112,Kyle Monangai,RB,CHI,107.9,70,147,15.6,10,ffc
113,Jacory Croskey-Merritt,RB,WAS,108.3,73,145,13.6,7,ffc
114,Romeo Doubs,WR,NE,109.0,87,140,8.4,11,ffc
115,Rachaad White,RB,WAS,109.5,78,141,13.5,7,ffc
116,Jonathon Brooks,RB,CAR,110.4,65,147,17.8,5,ffc
117,Jaxson Dart,QB,NYG,110.9,70,140,18.2,8,ffc
118,Ricky Pearsall,WR,SF,112.2,103,120,4.5,8,ffc
119,Matthew Golden,WR,GB,113.8,88,145,9.5,11,ffc
120,Dallas Goedert,TE,PHI,113.9,77,147,18.0,10,ffc
121,Jordan Mason,RB,MIN,114.7,73,150,16.0,6,ffc
122,Bo Nix,QB,DEN,116.5,77,140,14.9,10,ffc
123,George Kittle,TE,SF,117.4,79,163,18.4,8,ffc
124,Jalen Coker,WR,CAR,117.5,89,145,10.8,5,ffc
125,Minnesota Defense,DEF,MIN,118.6,105,133,6.9,6,ffc
126,Rashid Shaheed,WR,SEA,120.2,92,139,10.6,11,ffc
127,Blake Corum,RB,LAR,121.2,81,145,15.2,11,ffc
128,LA Rams Defense,DEF,LAR,123.1,70,178,20.3,11,ffc
129,Travis Kelce,TE,KC,124.8,75,164,19.0,5,ffc
130,Jayden Higgins,WR,HOU,124.8,93,149,12.0,8,ffc
131,John Metchie III,WR,CAR,124.9,117,141,8.7,5,ffc
132,KC Concepcion,WR,CLE,125.7,99,145,10.0,11,ffc
133,New England Defense,DEF,NE,126.9,103,179,17.2,11,ffc
134,Detroit Defense,DEF,DET,128.6,105,144,9.8,6,ffc
135,Brandon Aubrey,PK,DAL,128.9,70,187,22.6,14,ffc
136,Harrison Mevis,PK,LAR,130.8,110,161,17.9,11,ffc
137,Rashod Bateman,WR,BAL,133.2,86,156,18.0,13,ffc
138,Baker Mayfield,QB,TB,133.2,105,150,10.6,10,ffc
139,Philadelphia Defense,DEF,PHI,133.2,97,173,16.2,10,ffc
140,Jerry Jeudy,WR,CLE,133.7,108,150,9.6,11,ffc
141,Calvin Ridley,WR,TEN,133.8,101,149,12.6,9,ffc
142,Zach Charbonnet,RB,SEA,133.8,83,171,19.3,11,ffc
143,Ka'imi Fairbairn,PK,HOU,133.8,90,161,22.4,8,ffc
144,Jason Myers,PK,SEA,134.0,90,159,19.6,11,ffc
145,Theo Wease Jr.,WR,MIA,134.6,100,171,14.4,6,ffc
146,Tre Tucker,WR,LV,135.4,118,149,6.3,13,ffc
147,Jalen McMillan,WR,TB,135.6,111,167,11.5,10,ffc
148,Tyler Shough,QB,NO,135.8,111,171,11.0,8,ffc
149,Mark Andrews,TE,BAL,136.7,89,174,21.1,13,ffc
150,Isaiah Likely,TE,NYG,137.6,95,177,19.8,8,ffc
151,Jalen Nailor,WR,LV,141.6,103,173,14.6,13,ffc
152,Dalton Kincaid,TE,BUF,142.2,81,174,23.3,7,ffc
153,Jauan Jennings,WR,MIN,142.2,127,173,11.8,6,ffc
154,Cameron Dicker,PK,LAC,142.5,106,186,16.8,7,ffc
155,Kyler Murray,QB,MIN,142.7,96,175,17.8,6,ffc
156,LA Chargers Defense,DEF,LAC,143.0,104,180,14.8,7,ffc
157,Keaton Mitchell,RB,LAC,143.3,108,209,25.5,7,ffc
158,Brian Robinson,RB,ATL,144.4,121,200,32.6,11,ffc
159,Denzel Boston,WR,CLE,144.9,99,179,17.3,11,ffc
160,Woody Marks,RB,HOU,145.5,106,175,15.1,8,ffc
161,Sam Darnold,QB,SEA,145.8,121,168,12.4,11,ffc
162,Tyjae Spears,RB,TEN,146.0,116,171,14.7,9,ffc
163,Jake Ferguson,TE,DAL,146.1,100,177,17.4,14,ffc
164,De'Zhaun Stribling,WR,SF,146.1,100,178,17.4,8,ffc
165,Pittsburgh Defense,DEF,PIT,146.7,115,180,14.5,9,ffc
166,Alvin Kamara,RB,NO,147.3,93,180,20.5,8,ffc
167,Jake Bates,PK,DET,147.7,114,188,19.9,6,ffc
168,Hunter Henry,TE,NE,147.9,102,194,24.8,11,ffc
169,Jordan Love,QB,GB,148.9,112,178,15.1,11,ffc
170,Isiah Pacheco,RB,DET,149.7,96,200,22.1,6,ffc
171,Jonah Coleman,RB,DEN,150.2,116,166,15.5,10,ffc
172,Cooper Kupp,WR,SEA,151.2,100,180,19.7,11,ffc
173,Jacksonville Defense,DEF,JAX,151.6,116,181,15.9,7,ffc
174,Tyler Loop,PK,BAL,151.9,112,177,15.8,13,ffc
175,MarShawn Lloyd,RB,GB,152.2,84,192,38.8,11,ffc
176,Tank Dell,WR,HOU,152.6,112,178,15.5,8,ffc
177,James Conner,RB,ARI,152.7,135,178,16.0,14,ffc
178,Malik Washington,WR,MIA,153.2,133,178,15.2,6,ffc
179,Tyrone Tracy Jr.,RB,NYG,153.8,104,178,18.8,8,ffc
180,Will Reichard,PK,MIN,153.9,118,196,18.4,6,ffc
181,Chase McLaughlin,PK,TB,154.2,120,178,17.0,10,ffc
182,Nick Folk,PK,ATL,157.2,141,176,16.6,11,ffc
183,Chris Rodriguez Jr.,RB,JAX,157.8,112,198,17.3,7,ffc
184,Buffalo Defense,DEF,BUF,158.8,118,199,15.6,7,ffc
185,Tyler Allgeier,RB,ARI,159.1,90,208,26.6,14,ffc
186,Travis Hunter,WR,JAX,159.3,118,177,15.8,7,ffc
187,Brenton Strange,TE,JAX,159.5,115,178,19.1,7,ffc
188,Tank Bigsby,RB,PHI,159.8,81,201,30.1,10,ffc
189,Eddy Piñeiro,PK,SF,160.0,115,180,17.8,8,ffc
190,Antonio Williams,WR,WAS,160.2,139,184,16.4,7,ffc
191,Adonai Mitchell,WR,NYJ,160.4,133,178,13.0,13,ffc
192,Cam Little,PK,JAX,160.6,114,203,18.6,7,ffc
193,Kaelon Black,RB,SF,160.9,124,172,17.1,8,ffc
194,Daniel Jones,QB,IND,161.9,130,179,15.9,13,ffc
195,T.J. Hockenson,TE,MIN,162.2,117,198,27.3,6,ffc
196,Ja'Kobi Lane,WR,BAL,162.7,113,180,19.0,13,ffc
197,Malik Willis,QB,MIA,162.7,134,191,12.8,6,ffc
198,Ryan Flournoy,WR,DAL,163.2,140,178,14.1,14,ffc
199,Juwan Johnson,TE,NO,163.3,136,178,16.1,8,ffc
200,Baltimore Defense,DEF,BAL,163.5,127,206,13.7,13,ffc
201,Cairo Santos,PK,CHI,164.1,140,199,19.2,10,ffc
202,Omar Cooper Jr.,WR,NYJ,164.8,147,180,10.2,13,ffc
203,Jordan James,RB,SF,165.0,150,174,9.5,8,ffc
204,C.J. Stroud,QB,HOU,165.2,143,174,9.9,8,ffc
205,Kayshon Boutte,WR,NE,165.2,121,185,17.5,11,ffc
206,Harrison Butker,PK,KC,165.7,139,204,17.3,5,ffc
207,Tennessee Defense,DEF,TEN,166.4,145,187,13.9,9,ffc
208,Evan McPherson,PK,CIN,168.2,121,207,20.7,6,ffc
209,Pat Bryant,WR,DEN,168.3,130,196,19.8,10,ffc
210,Wil Lutz,PK,DEN,168.5,140,197,16.9,10,ffc
211,Mike Washington Jr.,RB,LV,168.6,136,207,23.6,13,ffc
212,Chig Okonkwo,TE,WAS,168.9,152,183,10.9,7,ffc
213,Chris Boswell,PK,PIT,168.9,145,178,11.0,9,ffc
214,Kenyon Sadiq,TE,NYJ,169.6,136,180,18.9,13,ffc
215,Atlanta Defense,DEF,ATL,169.7,140,188,11.2,11,ffc
216,Isaac TeSlaa,WR,DET,170.4,149,199,20.3,6,ffc
217,New Orleans Defense,DEF,NO,175.3,139,210,16.1,8,ffc
218,Dylan Sampson,RB,CLE,176.9,135,198,25.5,11,ffc
219,Cleveland Defense,DEF,CLE,177.6,142,209,14.3,11,ffc
220,Andy Borregales,PK,NE,179.1,143,210,22.2,11,ffc
221,Miami Defense,DEF,MIA,190.4,169,209,15.0,6,ffc
1,Jahmyr Gibbs,RB,DET,1.0,1,1,0.00,6,fantasypros
2,Bijan Robinson,RB,ATL,2.0,2,2,0.00,11,fantasypros
3,Ja'Marr Chase,WR,CIN,3.0,3,3,0.00,6,fantasypros
4,Puka Nacua,WR,LAR,4.0,4,4,0.00,11,fantasypros
5,Christian McCaffrey,RB,SF,5.0,5,5,0.00,8,fantasypros
6,Jaxon Smith-Njigba,WR,SEA,6.67,6,8,0.94,11,fantasypros
7,Jonathan Taylor,RB,IND,6.67,6,7,0.47,13,fantasypros
8,Amon-Ra St. Brown,WR,DET,7.67,7,8,0.47,6,fantasypros
9,James Cook III,RB,BUF,9.33,9,10,0.47,7,fantasypros
10,Justin Jefferson,WR,MIN,11.0,11,11,0.00,6,fantasypros
